DaystoShipActual,SalesForecast,ShipStatus,DaystoShipScheduled,SalesperCustomer,ProfitRatio,Category,City,Country/Region,CustomerName,Discount,NumberofRecords,OrderDate,Order ID,Person,PostalCode,ProductName,Profit,Quantity,Region,Returned,ProfitperOrder,Sales,Segment,ShipDate,ShipMode,State,SubCategory
5,659.00,Shipped Late,3.00,439.99,0.38,Technology,Port Arthur,United States,Carol Adams,0.20,1,11/21/2017,CA-2017-105690,Kelly Williams,77642,Sharp 1540cs Digital Laser Copier,165.00,1.00,Central,,165.00,440.00,Corporate,11/26/2017,Second Class,Texas,Copiers
2,87.00,Shipped Early,3.00,58.42,0.29,Technology,Dallas,United States,Nick Crebassa,0.20,1,11/29/2018,US-2018-131674,Kelly Williams,75217,Memorex Micro Travel Drive 32 GB,17.00,2.00,Central,,16.79,58.00,Corporate,12/1/2018,Second Class,Texas,Accessories
2,72.00,Shipped Early,3.00,47.98,0.30,Technology,Laredo,United States,Stefania Perrino,0.20,1,12/30/2016,CA-2016-104738,Kelly Williams,78041,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,14.00,2.00,Central,,14.40,48.00,Corporate,1/1/2017,Second Class,Texas,Accessories
4,62.00,Shipped Late,3.00,41.42,0.20,Technology,Mcallen,United States,Michael Paige,0.20,1,4/18/2017,US-2017-163433,Kelly Williams,78501,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",8.00,2.00,Central,,8.28,41.00,Corporate,4/22/2017,Second Class,Texas,Accessories
2,31.00,Shipped Early,3.00,20.78,-0.18,Technology,San Marcos,United States,Matt Collister,0.20,1,5/20/2016,CA-2016-130673,Kelly Williams,78666,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,-4.00,2.00,Central,,-3.64,21.00,Corporate,5/22/2016,Second Class,Texas,Accessories
3,74.00,Shipped On Time,3.00,49.62,0.10,Technology,Chicago,United States,Brad Norvell,0.20,1,3/14/2019,CA-2019-114370,Kelly Williams,60623,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,5.00,2.00,Central,,4.96,50.00,Corporate,3/17/2019,Second Class,Illinois,Phones
2,326.00,Shipped Early,3.00,217.58,0.09,Technology,Laredo,United States,Stefania Perrino,0.20,1,12/30/2016,CA-2016-104738,Kelly Williams,78041,"Plantronics CS 50-USB - headset - Convertible, Monaural",19.00,2.00,Central,,19.04,218.00,Corporate,1/1/2017,Second Class,Texas,Phones
4,147.00,Shipped Late,3.00,97.97,0.06,Technology,Mcallen,United States,Michael Paige,0.20,1,4/18/2017,US-2017-163433,Kelly Williams,78501,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,6.00,2.00,Central,,6.12,98.00,Corporate,4/22/2017,Second Class,Texas,Phones
3,144.00,Shipped On Time,3.00,95.98,-0.11,Technology,El Paso,United States,Bart Pistole,0.20,1,11/30/2019,CA-2019-137365,Kelly Williams,79907,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,-11.00,3.00,Central,,-10.80,96.00,Corporate,12/3/2019,Second Class,Texas,Accessories
3,201.00,Shipped On Time,3.00,134.38,0.05,Technology,Houston,United States,David Smith,0.20,1,9/4/2017,CA-2017-159863,Kelly Williams,77095,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,7.00,3.00,Central,,6.72,134.00,Corporate,9/7/2017,Second Class,Texas,Accessories
3,431.00,Shipped On Time,3.00,287.88,0.13,Technology,Houston,United States,Laura Armstrong,0.20,1,12/23/2018,CA-2018-132829,Kelly Williams,77041,Cisco SPA 502G IP Phone,36.00,3.00,Central,,35.98,288.00,Corporate,12/26/2018,Second Class,Texas,Phones
3,198.00,Shipped On Time,3.00,131.88,0.11,Technology,Houston,United States,Laura Armstrong,0.20,1,12/23/2018,CA-2018-132829,Kelly Williams,77041,Cisco SPA112 2 Port Phone Adapter,15.00,3.00,Central,,14.84,132.00,Corporate,12/26/2018,Second Class,Texas,Phones
3,679.00,Shipped On Time,3.00,453.58,0.09,Technology,Houston,United States,Laura Armstrong,0.20,1,12/23/2018,CA-2018-132829,Kelly Williams,77041,Wireless Extenders zBoost YX545 SOHO Signal Booster,40.00,3.00,Central,,39.69,454.00,Corporate,12/26/2018,Second Class,Texas,Phones
2,492.00,Shipped Early,3.00,328.78,0.09,Technology,Laredo,United States,Stefania Perrino,0.20,1,12/30/2016,CA-2016-104738,Kelly Williams,78041,AT&T 1080 Corded phone,29.00,3.00,Central,,28.77,329.00,Corporate,1/1/2017,Second Class,Texas,Phones
4,29.00,Shipped Late,3.00,19.04,-0.08,Technology,Chicago,United States,Rob Williams,0.20,1,12/9/2018,US-2018-131114,Kelly Williams,60610,Kingston Digital DataTraveler 8GB USB 2.0,-1.00,4.00,Central,,-1.43,19.00,Corporate,12/13/2018,Second Class,Illinois,Accessories
5,738.00,Shipped Late,3.00,492.77,0.11,Technology,Dallas,United States,Elizabeth Moffitt,0.20,1,11/5/2019,CA-2019-114258,Kelly Williams,75081,Nortel Meridian M3904 Professional Digital phone,55.00,4.00,Central,,55.44,493.00,Corporate,11/10/2019,Second Class,Texas,Phones
4,367.00,Shipped Late,3.00,244.77,0.10,Technology,Mcallen,United States,Michael Paige,0.20,1,4/18/2017,US-2017-163433,Kelly Williams,78501,Grandstream GXP2100 Mainstream Business Phone,24.00,4.00,Central,,24.48,245.00,Corporate,4/22/2017,Second Class,Texas,Phones
2,93.00,Shipped Early,3.00,62.40,0.31,Technology,Chicago,United States,Greg Guthrie,0.20,1,11/27/2018,CA-2018-129686,Kelly Williams,60623,Memorex Micro Travel Drive 8 GB,20.00,6.00,Central,,19.50,62.00,Corporate,11/29/2018,Second Class,Illinois,Accessories
4,128.00,Shipped Late,3.00,85.20,0.24,Technology,Houston,United States,Alex Russell,0.20,1,9/8/2019,CA-2019-126396,Kelly Williams,77070,Memorex Froggy Flash Drive 8 GB,20.00,6.00,Central,,20.23,85.00,Corporate,9/12/2019,Second Class,Texas,Accessories
2,1293.00,Shipped Early,3.00,863.64,0.13,Technology,Arlington,United States,Scot Coram,0.20,1,7/8/2018,CA-2018-156685,Kelly Williams,76017,Cisco SPA 502G IP Phone,108.00,9.00,Central,,107.95,864.00,Corporate,7/10/2018,Second Class,Texas,Phones
3,894.00,Shipped On Time,3.00,597.13,0.08,Technology,Houston,United States,Frank Hawley,0.40,1,7/3/2019,CA-2019-121503,Kelly Williams,77041,Hewlett-Packard Deskjet 5550 Printer,50.00,3.00,Central,,49.76,597.00,Corporate,7/6/2019,Second Class,Texas,Machines
5,22.00,Shipped Late,3.00,15.02,0.18,Technology,New York City,United States,Harold Ryan,0.00,1,3/17/2017,CA-2017-110632,Chuck Magee,10009,KeyTronic KT800P2 - Keyboard - Black,3.00,1.00,East,,2.70,15.00,Corporate,3/22/2017,Second Class,New York,Accessories
4,30.00,Shipped Late,3.00,19.99,0.34,Technology,New York City,United States,Don Miller,0.00,1,9/11/2017,CA-2017-132465,Chuck Magee,10035,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,7.00,1.00,East,,6.80,20.00,Corporate,9/15/2017,Second Class,New York,Accessories
4,854.00,Shipped Late,3.00,569.99,0.30,Technology,New York City,United States,Katharine Harms,0.00,1,11/20/2019,CA-2019-120404,Chuck Magee,10035,Apple iPhone 5S,171.00,1.00,East,,171.00,570.00,Corporate,11/24/2019,Second Class,New York,Phones
4,39.00,Shipped Late,3.00,26.00,0.45,Technology,New York City,United States,Brian Moss,0.00,1,3/24/2019,CA-2019-167101,Chuck Magee,10009,Memorex Micro Travel Drive 8 GB,12.00,2.00,East,,11.70,26.00,Corporate,3/28/2019,Second Class,New York,Accessories
3,1238.00,Shipped On Time,3.00,826.62,0.43,Technology,Columbia,United States,Brian Moss,0.00,1,11/9/2019,CA-2019-152912,Chuck Magee,21044,Maxell iVDR EX 500GB Cartridge,355.00,3.00,East,,355.45,827.00,Corporate,11/12/2019,Second Class,Maryland,Accessories
4,4.00,Shipped Late,3.00,2.97,0.45,Technology,New York City,United States,Katharine Harms,0.00,1,11/20/2019,CA-2019-120404,Chuck Magee,10035,Maxell 4.7GB DVD+R 5/Pack,1.00,3.00,East,,1.34,3.00,Corporate,11/24/2019,Second Class,New York,Accessories
3,296.00,Shipped On Time,3.00,197.97,0.27,Technology,New York City,United States,Pauline Webber,0.00,1,12/24/2018,CA-2018-140438,Chuck Magee,10009,Samsung Rugby III,53.00,3.00,East,,53.45,198.00,Corporate,12/27/2018,Second Class,New York,Phones
4,1235.00,Shipped Late,3.00,824.97,0.26,Technology,New York City,United States,Michael Paige,0.00,1,10/16/2017,CA-2017-110765,Chuck Magee,10011,Mitel MiVoice 5330e IP Phone,214.00,3.00,East,,214.49,825.00,Corporate,10/20/2017,Second Class,New York,Phones
2,377.00,Shipped Early,3.00,252.00,0.37,Technology,Warwick,United States,Michael Paige,0.00,1,7/7/2019,CA-2019-155152,Chuck Magee,2886,Hypercom P1300 Pinpad,93.00,4.00,East,,93.24,252.00,Corporate,7/9/2019,Second Class,Rhode Island,Accessories
5,2995.00,Shipped Late,3.00,1999.96,0.45,Technology,Warwick,United States,Carol Adams,0.00,1,12/23/2018,CA-2018-157791,Chuck Magee,2886,Hewlett Packard 610 Color Digital Copier / Printer,900.00,4.00,East,,899.98,2000.00,Corporate,12/28/2018,Second Class,Rhode Island,Copiers
3,65.00,Shipped On Time,3.00,43.60,0.28,Technology,Buffalo,United States,Stefania Perrino,0.00,1,11/13/2019,CA-2019-112844,Chuck Magee,14215,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",12.00,4.00,East,,12.21,44.00,Corporate,11/16/2019,Second Class,New York,Phones
2,175.00,Shipped Early,3.00,116.83,0.29,Technology,Marion,United States,Roland Schwarz,0.20,1,9/8/2019,CA-2019-152856,Chuck Magee,43302,Memorex Micro Travel Drive 32 GB,34.00,4.00,East,,33.59,117.00,Corporate,9/10/2019,Second Class,Ohio,Accessories
2,569.00,Shipped Early,3.00,379.96,0.13,Technology,Philadelphia,United States,Stewart Carmichael,0.20,1,3/13/2018,US-2018-114013,Chuck Magee,19134,Kensington Expert Mouse Optical USB Trackball for PC or Mac,47.00,5.00,East,,47.49,380.00,Corporate,3/15/2018,Second Class,Pennsylvania,Accessories
2,183.00,Shipped Early,3.00,122.33,0.01,Technology,Newark,United States,Katharine Harms,0.20,1,6/19/2019,CA-2019-128944,Chuck Magee,43055,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",2.00,9.00,East,,1.53,122.00,Corporate,6/21/2019,Second Class,Ohio,Accessories
2,809.00,Shipped Early,3.00,539.91,-0.22,Technology,Philadelphia,United States,Stewart Carmichael,0.40,1,3/13/2018,US-2018-114013,Chuck Magee,19134,Polycom CX600 IP Phone VoIP phone,-117.00,3.00,East,,-116.98,540.00,Corporate,3/15/2018,Second Class,Pennsylvania,Phones
4,377.00,Shipped Late,3.00,251.96,-0.20,Technology,Philadelphia,United States,Alex Russell,0.40,1,12/30/2016,US-2016-115189,Chuck Magee,19143,ClearSounds CSC500 Amplified Spirit Phone Corded phone,-50.00,6.00,East,,-50.39,252.00,Corporate,1/3/2017,Second Class,Pennsylvania,Phones
2,673.00,Shipped Early,3.00,449.10,-1.43,Technology,Philadelphia,United States,Stewart Carmichael,0.70,1,3/13/2018,US-2018-114013,Chuck Magee,19134,Okidata MB491 Multifunction Printer,-644.00,3.00,East,,-643.71,449.00,Corporate,3/15/2018,Second Class,Pennsylvania,Machines
4,43.00,Shipped Late,3.00,28.99,0.29,Technology,Alexandria,United States,Greg Maxwell,0.00,1,4/5/2016,CA-2016-102988,Cassandra Brandow,22304,AT&T CL82213,8.00,1.00,South,,8.41,29.00,Corporate,4/9/2016,Second Class,Virginia,Phones
2,49.00,Shipped Early,3.00,32.96,0.43,Technology,Richmond,United States,Filia McAdams,0.00,1,3/11/2016,CA-2016-114790,Cassandra Brandow,40475,Maxell DVD-RAM Discs,14.00,2.00,South,,14.17,33.00,Corporate,3/13/2016,Second Class,Kentucky,Accessories
4,114.00,Shipped Late,3.00,75.98,0.24,Technology,Columbia,United States,Jonathan Doherty,0.00,1,7/16/2018,CA-2018-157161,Cassandra Brandow,29203,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,18.00,2.00,South,,18.24,76.00,Corporate,7/20/2018,Second Class,South Carolina,Accessories
2,118.00,Shipped Early,3.00,79.10,0.50,Technology,Summerville,United States,Roland Schwarz,0.00,1,11/24/2019,CA-2019-128300,Cassandra Brandow,29483,Motorla HX550 Universal Bluetooth Headset,40.00,2.00,South,,39.55,79.00,Corporate,11/26/2019,Second Class,South Carolina,Phones
5,741.00,Shipped Late,3.00,494.97,0.30,Technology,Little Rock,United States,Monica Federle,0.00,1,12/23/2019,US-2019-162670,Cassandra Brandow,72209,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",148.00,3.00,South,,148.49,495.00,Corporate,12/28/2019,Second Class,Arkansas,Phones
2,881.00,Shipped Early,3.00,587.97,0.28,Technology,Richmond,United States,Filia McAdams,0.00,1,3/11/2016,CA-2016-114790,Cassandra Brandow,40475,Panasonic KX-TG9471B,165.00,3.00,South,,164.63,588.00,Corporate,3/13/2016,Second Class,Kentucky,Phones
2,741.00,Shipped Early,3.00,494.97,0.30,Technology,Springfield,United States,Eudokia Martin,0.00,1,8/7/2017,CA-2017-163237,Cassandra Brandow,22153,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",148.00,3.00,South,,148.49,495.00,Corporate,8/9/2017,Second Class,Virginia,Phones
3,1977.00,Shipped On Time,3.00,1319.96,0.40,Technology,Huntsville,United States,Karen Carlisle,0.00,1,11/18/2018,US-2018-138408,Cassandra Brandow,35810,Logitech Z-906 Speaker sys - home theater - 5.1-CH,528.00,4.00,South,,527.98,1320.00,Corporate,11/21/2018,Second Class,Alabama,Accessories
2,4493.00,Shipped Early,3.00,2999.95,0.48,Technology,Atlanta,United States,Jim Epp,0.00,1,3/31/2019,CA-2019-133263,Cassandra Brandow,30318,Hewlett Packard LaserJet 3310 Copier,1440.00,5.00,South,,1439.98,3000.00,Corporate,4/2/2019,Second Class,Georgia,Copiers
2,2089.00,Shipped Early,3.00,1394.95,0.26,Technology,Montgomery,United States,Alan Schoenberger,0.00,1,10/18/2016,CA-2016-110408,Cassandra Brandow,36116,Avaya IP Phone 1140E VoIP phone,363.00,5.00,South,,362.69,1395.00,Corporate,10/20/2016,Second Class,Alabama,Phones
3,152.00,Shipped On Time,3.00,101.70,0.06,Technology,Marietta,United States,Randy Ferguson,0.00,1,11/28/2018,CA-2018-163167,Cassandra Brandow,30062,Kingston Digital DataTraveler 32GB USB 2.0,6.00,6.00,South,,6.10,102.00,Corporate,12/1/2018,Second Class,Georgia,Accessories
3,3369.00,Shipped On Time,3.00,2249.91,0.23,Technology,Henderson,United States,Thomas Boland,0.00,1,11/2/2019,CA-2019-143567,Cassandra Brandow,42420,Logitech diNovo Edge Keyboard,517.00,9.00,South,,517.48,2250.00,Corporate,11/5/2019,Second Class,Kentucky,Accessories
3,72.00,Shipped On Time,3.00,47.92,0.25,Technology,Delray Beach,United States,Cathy Prescott,0.20,1,5/26/2018,CA-2018-113236,Cassandra Brandow,33445,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,12.00,2.00,South,,11.98,48.00,Corporate,5/29/2018,Second Class,Florida,Accessories
2,89.00,Shipped Early,3.00,59.18,0.09,Technology,Jacksonville,United States,Anthony Johnson,0.20,1,1/5/2018,CA-2018-134474,Cassandra Brandow,32216,"Logitech B530 USB Headset - headset - Full size, Binaural",5.00,2.00,South,,5.18,59.00,Corporate,1/7/2018,Second Class,Florida,Phones
3,36.00,Shipped On Time,3.00,23.98,-0.24,Technology,Jacksonville,United States,Barry Französisch,0.20,1,4/1/2019,CA-2019-134495,Cassandra Brandow,32216,Mediabridge Sport Armband iPhone 5s,-6.00,3.00,South,,-5.69,24.00,Corporate,4/4/2019,Second Class,Florida,Phones
3,699.00,Shipped On Time,3.00,467.04,0.13,Technology,Columbia,United States,Craig Yedwab,0.20,1,5/25/2017,CA-2017-109708,Cassandra Brandow,38401,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,58.00,4.00,South,,58.38,467.00,Corporate,5/28/2017,Second Class,Tennessee,Phones
2,287.00,Shipped Early,3.00,191.47,0.21,Technology,Jacksonville,United States,Anthony Johnson,0.20,1,1/5/2018,CA-2018-134474,Cassandra Brandow,32216,Logitech MX Performance Wireless Mouse,41.00,6.00,South,,40.69,191.00,Corporate,1/7/2018,Second Class,Florida,Accessories
5,1074.00,Shipped Late,3.00,717.12,0.21,Technology,Jacksonville,United States,Justin Ritter,0.20,1,9/18/2017,CA-2017-142202,Cassandra Brandow,32216,Enermax Acrylux Wireless Keyboard,152.00,9.00,South,,152.39,717.00,Corporate,9/23/2017,Second Class,Florida,Accessories
2,25.00,Shipped Early,3.00,16.59,0.35,Technology,Los Angeles,United States,Fred Wasserman,0.00,1,1/2/2019,CA-2019-118668,Anna Andreadi,90032,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,6.00,1.00,West,,5.81,17.00,Corporate,1/4/2019,Second Class,California,Accessories
5,19.00,Shipped Late,3.00,12.99,0.06,Technology,Los Angeles,United States,Matthew Clasen,0.00,1,2/21/2018,CA-2018-139010,Anna Andreadi,90032,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,1.00,1.00,West,,0.78,13.00,Corporate,2/26/2018,Second Class,California,Accessories
4,539.00,Shipped Late,3.00,359.98,0.06,Technology,Los Angeles,United States,Victoria Wilson,0.00,1,10/24/2018,CA-2018-121748,Anna Andreadi,90032,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),22.00,2.00,West,,21.60,360.00,Corporate,10/28/2018,Second Class,California,Accessories
4,50.00,Shipped Late,3.00,33.18,0.35,Technology,Seattle,United States,Candace McMahon,0.00,1,8/21/2019,CA-2019-121489,Anna Andreadi,98115,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,12.00,2.00,West,,11.61,33.00,Corporate,8/25/2019,Second Class,Washington,Accessories
4,449.00,Shipped Late,3.00,299.97,0.44,Technology,Los Angeles,United States,Frank Hawley,0.00,1,4/6/2016,CA-2016-153808,Anna Andreadi,90004,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,132.00,3.00,West,,131.99,300.00,Corporate,4/10/2016,Second Class,California,Accessories
3,164.00,Shipped On Time,3.00,109.53,0.43,Technology,Los Angeles,United States,Cynthia Voltz,0.00,1,2/18/2019,CA-2019-164707,Anna Andreadi,90045,Memorex Micro Travel Drive 32 GB,47.00,3.00,West,,47.10,110.00,Corporate,2/21/2019,Second Class,California,Accessories
2,74.00,Shipped Early,3.00,49.08,0.10,Technology,Seattle,United States,Ben Peterman,0.00,1,12/10/2019,US-2019-140907,Anna Andreadi,98103,Logitech Desktop MK120 Mouse and keyboard Combo,5.00,3.00,West,,4.91,49.00,Corporate,12/12/2019,Second Class,Washington,Accessories
4,150.00,Shipped Late,3.00,100.00,0.21,Technology,Los Angeles,United States,Victoria Wilson,0.00,1,10/24/2018,CA-2018-121748,Anna Andreadi,90032,Micro Innovations USB RF Wireless Keyboard with Mouse,21.00,4.00,West,,21.00,100.00,Corporate,10/28/2018,Second Class,California,Accessories
3,239.00,Shipped On Time,3.00,159.56,0.37,Technology,Los Angeles,United States,Elizabeth Moffitt,0.00,1,5/2/2019,US-2019-128398,Anna Andreadi,90049,Logitech MX Performance Wireless Mouse,59.00,4.00,West,,59.04,160.00,Corporate,5/5/2019,Second Class,California,Accessories
5,168.00,Shipped Late,3.00,111.96,0.19,Technology,San Francisco,United States,Candace McMahon,0.00,1,3/10/2019,CA-2019-140494,Anna Andreadi,94109,Maxell LTO Ultrium - 800 GB,21.00,4.00,West,,21.27,112.00,Corporate,3/15/2019,Second Class,California,Accessories
4,284.00,Shipped Late,3.00,189.95,0.24,Technology,Sunnyvale,United States,Kalyca Meade,0.00,1,12/16/2019,CA-2019-137463,Anna Andreadi,94086,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,46.00,5.00,West,,45.59,190.00,Corporate,12/20/2019,Second Class,California,Accessories
4,225.00,Shipped Late,3.00,149.95,0.21,Technology,Sunnyvale,United States,Kalyca Meade,0.00,1,12/16/2019,CA-2019-137463,Anna Andreadi,94086,Microsoft Natural Ergonomic Keyboard 4000,31.00,5.00,West,,31.49,150.00,Corporate,12/20/2019,Second Class,California,Accessories
2,1928.00,Shipped Early,3.00,1287.45,0.19,Technology,Seattle,United States,Pauline Webber,0.00,1,6/27/2019,CA-2019-116988,Anna Andreadi,98105,Logitech P710e Mobile Speakerphone,245.00,5.00,West,,244.62,1287.00,Corporate,6/29/2019,Second Class,Washington,Accessories
2,12.00,Shipped Early,3.00,7.92,0.44,Technology,Visalia,United States,Kean Nguyen,0.00,1,12/27/2017,CA-2017-155145,Anna Andreadi,93277,Maxell 4.7GB DVD-R 5/Pack,3.00,8.00,West,,3.48,8.00,Corporate,12/29/2017,Second Class,California,Accessories
3,659.00,Shipped On Time,3.00,439.99,0.38,Technology,Denver,United States,Frank Atkinson,0.20,1,10/30/2017,US-2017-131359,Anna Andreadi,80219,Sharp 1540cs Digital Laser Copier,165.00,1.00,West,,165.00,440.00,Corporate,11/2/2017,Second Class,Colorado,Copiers
4,180.00,Shipped Late,3.00,119.96,0.06,Technology,Los Angeles,United States,Kristen Hastings,0.20,1,6/15/2019,CA-2019-118864,Anna Andreadi,90032,Panasonic KX T7736-B Digital phone,7.00,1.00,West,,7.50,120.00,Corporate,6/19/2019,Second Class,California,Phones
2,79.00,Shipped Early,3.00,52.79,0.09,Technology,Modesto,United States,Barry Französisch,0.20,1,10/17/2019,CA-2019-114804,Anna Andreadi,95351,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,5.00,1.00,West,,4.62,53.00,Corporate,10/19/2019,Second Class,California,Phones
2,35.00,Shipped Early,3.00,23.34,-0.06,Technology,Phoenix,United States,Eudokia Martin,0.20,1,11/21/2017,US-2017-159499,Anna Andreadi,85023,Belkin Standard 104 key USB Keyboard,-1.00,2.00,West,,-1.46,23.00,Corporate,11/23/2017,Second Class,Arizona,Accessories
4,158.00,Shipped Late,3.00,105.58,0.09,Technology,Peoria,United States,Andrew Gjertsen,0.20,1,10/26/2017,CA-2017-156146,Anna Andreadi,85345,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,9.00,2.00,West,,9.24,106.00,Corporate,10/30/2017,Second Class,Arizona,Phones
4,103.00,Shipped Late,3.00,68.72,-0.21,Technology,Peoria,United States,Andrew Gjertsen,0.20,1,10/26/2017,CA-2017-156146,Anna Andreadi,85345,Plantronics MX500i Earset,-15.00,2.00,West,,-14.60,69.00,Corporate,10/30/2017,Second Class,Arizona,Phones
2,24.00,Shipped Early,3.00,15.98,0.08,Technology,Los Angeles,United States,Dave Hallsten,0.20,1,3/1/2017,CA-2017-102316,Anna Andreadi,90045,Square Credit Card Reader,1.00,2.00,West,,1.20,16.00,Corporate,3/3/2017,Second Class,California,Phones
2,453.00,Shipped Early,3.00,302.38,0.10,Technology,Sacramento,United States,Linda Cazamias,0.20,1,8/4/2018,CA-2018-111913,Anna Andreadi,95823,Mitel 5320 IP Phone VoIP phone,30.00,2.00,West,,30.24,302.00,Corporate,8/6/2018,Second Class,California,Phones
5,43.00,Shipped Late,3.00,28.78,0.10,Technology,San Francisco,United States,Damala Kotsonis,0.20,1,3/26/2016,CA-2016-141838,Anna Andreadi,94122,Griffin GC17055 Auxiliary Audio Cable,3.00,2.00,West,,2.88,29.00,Corporate,3/31/2016,Second Class,California,Phones
2,500.00,Shipped Early,3.00,333.58,0.10,Technology,Los Angeles,United States,Barry Französisch,0.20,1,8/2/2018,CA-2018-156265,Anna Andreadi,90032,Nortel Business Series Terminal T7208 Digital phone,33.00,3.00,West,,33.36,334.00,Corporate,8/4/2018,Second Class,California,Phones
3,252.00,Shipped On Time,3.00,167.98,0.06,Technology,Los Angeles,United States,Cynthia Voltz,0.20,1,2/18/2019,CA-2019-164707,Anna Andreadi,90045,iHome FM Clock Radio with Lightning Dock,10.00,3.00,West,,10.50,168.00,Corporate,2/21/2019,Second Class,California,Phones
5,165.00,Shipped Late,3.00,110.35,0.08,Technology,Los Angeles,United States,Harry Marie,0.20,1,12/4/2017,CA-2017-118871,Anna Andreadi,90049,Jensen SMPS-640 - speaker phone,8.00,3.00,West,,8.28,110.00,Corporate,12/9/2017,Second Class,California,Phones
5,108.00,Shipped Late,3.00,71.98,0.10,Technology,Oakland,United States,Craig Yedwab,0.20,1,8/15/2018,CA-2018-166163,Anna Andreadi,94601,Nokia Lumia 521 (T-Mobile),7.00,3.00,West,,7.20,72.00,Corporate,8/20/2018,Second Class,California,Phones
3,176.00,Shipped On Time,3.00,117.58,0.10,Technology,San Francisco,United States,Rachel Payne,0.20,1,10/19/2016,CA-2016-155264,Anna Andreadi,94110,Panasonic KX TS208W Corded phone,12.00,3.00,West,,11.76,118.00,Corporate,10/22/2016,Second Class,California,Phones
5,189.00,Shipped Late,3.00,125.98,0.38,Technology,San Francisco,United States,Stewart Carmichael,0.20,1,6/20/2017,CA-2017-140144,Anna Andreadi,94122,netTALK DUO VoIP Telephone Service,47.00,3.00,West,,47.24,126.00,Corporate,6/25/2017,Second Class,California,Phones
3,934.00,Shipped On Time,3.00,623.96,0.06,Technology,Los Angeles,United States,Erica Bern,0.20,1,2/7/2018,CA-2018-135461,Anna Andreadi,90049,Motorola L703CM,39.00,5.00,West,,39.00,624.00,Corporate,2/10/2018,Second Class,California,Phones
3,132.00,Shipped On Time,3.00,87.96,0.35,Technology,Denver,United States,Frank Atkinson,0.20,1,10/30/2017,US-2017-131359,Anna Andreadi,80219,OtterBox Commuter Series Case - iPhone 5 & 5s,31.00,5.00,West,,30.79,88.00,Corporate,11/2/2017,Second Class,Colorado,Phones
2,395.00,Shipped Early,3.00,263.96,0.08,Technology,Salem,United States,Grace Kelly,0.20,1,6/25/2016,CA-2016-164469,Anna Andreadi,97301,Plantronics 81402,20.00,5.00,West,,19.80,264.00,Corporate,6/27/2016,Second Class,Oregon,Phones
4,2435.00,Shipped Late,3.00,1626.19,0.08,Technology,Concord,United States,Anthony Rawles,0.20,1,7/21/2019,CA-2019-118724,Anna Andreadi,94521,Polycom SoundPoint IP 450 VoIP phone,122.00,9.00,West,,121.96,1626.00,Corporate,7/25/2019,Second Class,California,Phones
3,90.00,Shipped On Time,3.00,59.99,-0.77,Technology,Denver,United States,Frank Atkinson,0.70,1,10/30/2017,US-2017-131359,Anna Andreadi,80219,Lexmark S315 Color Inkjet Printer,-46.00,2.00,West,,-46.00,60.00,Corporate,11/2/2017,Second Class,Colorado,Machines
5,10.00,Shipped Early,6.00,6.90,0.08,Technology,Oklahoma City,United States,Bill Shonely,0.00,1,6/20/2018,CA-2018-149965,Kelly Williams,73120,Imation 30456 USB Flash Drive 8GB,1.00,1.00,Central,,0.55,7.00,Corporate,6/25/2018,Standard Class,Oklahoma,Accessories
5,899.00,Shipped Early,6.00,599.99,0.39,Technology,Springfield,United States,Erin Ashbrook,0.00,1,11/26/2017,CA-2017-158939,Kelly Williams,65807,Canon PC1080F Personal Copier,234.00,1.00,Central,,234.00,600.00,Corporate,12/1/2017,Standard Class,Missouri,Copiers
